record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
245a6ac9-5fcb-4264-8df9-2c24aee8e3de,S-018,Renata Freitas,B-E2626B32,studio,Cidade Dutra,São Paulo,sp,-23.705047,-46.65484,30.0,0,1,1,2008,False,1399.1,108643.6,2026-11-22,Asked about pet policy in the building.
e0eb56f2-494f-4c03-9d56-019514fd2cb0,S-003,Roberto Souza,,house,Higienópolis,São Paulo,Sp,-23.539346,-46.657155,131.8,5,2,2,1981,False,0.0,3261233.26,,
7acd14dc-9ec3-418d-8776-6ccc96fe5ed8,S-010,Camila Rodrigues,B-D84B2209,house,Brooklin,São Paulo,Sp,-23.619462,-46.698918,112.8,2,2,0,1992,True,0.0,838854.5,2026-01-15,Requested details on condo fees.
4950f9e7-83ba-4836-9356-5b85dfc82192,S-017,Felipe Nascimento,B-8E6D96AA,studio,Penha,São Paulo,SP,-23.522874,-46.550596,42.5,0,1,0,1988,True,1689.13,407495.6,2023-08-02,"Very interested, likely to make an offer."
3cb30baf-28c4-4423-a8bb-255272acd44a,S-014,Vanessa Teixeira,,apartment,Itaim Bibi,São Paulo,S.Paulo,-23.592247,-46.671836,179.2,3,4,1,1999,True,2089.6,4191242.94,,
80a1352a-5a40-4165-9e37-558786d8915a,S-019,Eduardo Cunha,B-A58FB404,house,Santana,São Paulo,S.Paulo,-23.504812,-46.632071,251.7,2,2,3,1995,False,0.0,2285252.38,2024-09-08,Asked about pet policy in the building.
1a8b06fe-d935-4f96-ab9f-1d69bd2b00db,S-006,Juliana Martins,B-14BDBD60,apartment,Mandaqui,São Paulo,Sp,-23.48308,-46.633399,194.4,4,4,0,1987,True,2206.45,2290726.65,2024-01-27,"Interested in the view, wants to negotiate price."
517fc416-b59c-4067-b8db-23785fc6893a,S-019,Eduardo Cunha,B-73CD320E,studio,Morumbi,São Paulo,SP,-23.626473,-46.715145,27.3,0,1,0,1998,False,2051.55,395598.95,2026-01-17,Wants to schedule a second visit with spouse.
6eebae47-6fc2-421e-b5fd-e68dffbab467,S-018,Renata Freitas,B-4042CFA2,commercial,Saúde,São Paulo,sp,-23.601395,-46.640217,,0,1,2,1984,False,1231.29,446422.41,2025-06-28,Prefers ground floor due to mobility issues.
712863af-1332-4692-88b7-bc82644920fb,S-013,Gustavo Pereira,B-59E23AD7,commercial,Mooca,São Paulo,São Paulo,-23.547087,-46.606812,71.7,0,1,1,1996,True,1975.01,847017.87,2023-12-17,Looking for a property near public transport.
