record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
99074f06-c747-4e75-8ac7-05c41f6dbec3,S-012,Larissa Santos,,commercial,Vila Andrade,São Paulo,S.Paulo,-23.641796,-46.723479,396.6,0,1,0,1977,True,1241.88,2059770.27,,
a75c7cb6-f1b4-4520-bf88-5d37237c43e0,S-018,Renata Freitas,B-4E6B0A42,commercial,Butantã,São Paulo,S.Paulo,-23.5641,-46.728629,152.2,0,1,1,1984,False,1759.25,1786168.5,2024-09-23,Asked about pet policy in the building.
c6a3476c-86b2-43af-ad59-3ba566e6c9f8,S-004,Fernanda Costa,,house,Higienópolis,São Paulo,Sao Paulo,-23.545693,-46.65013,170.9,4,3,0,2023,False,0.0,3486250.43,,
a6cf564e-a96e-4d06-bbf6-eb298588410b,S-009,Rafael Cardoso,B-6322EA57,commercial,Mooca,São Paulo,Sp,-23.542853,-46.607492,338.1,0,1,0,1998,False,1307.71,3346143.76,2026-01-26,Requested details on condo fees.
523c09d2-3a77-4cfc-bc0a-ccaeae084632,S-012,Larissa Santos,,commercial,Campo Belo,São Paulo,S.Paulo,-23.615331,-46.664448,47.6,0,1,1,1978,True,1420.25,997275.35,,
8d88aa54-0ede-4d4b-ae4a-40d20eb034bf,S-008,Patrícia Nunes,B-BBB2FD2B,penthouse,Pirituba,São Paulo,sp,-23.486145,-46.718608,314.4,5,2,1,2007,False,749.9,1628370.72,2025-09-14,Prefers ground floor due to mobility issues.
a177e2f3-a7d0-47e9-b639-5df195235e16,S-005,Marcelo Ferreira,B-8244FAFB,apartment,Bom Retiro,São Paulo,Sp,-23.527155,-46.632017,118.2,3,2,0,2005,True,2109.07,957083.16,2023-12-03,Prefers newly renovated units only.
07aff1a7-c5cc-4517-bd2b-9ff69279b67f,S-001,Carlos Mendes,B-DC3A212C,apartment,Alto de Pinheiros,São Paulo,S.Paulo,-23.544656,-46.712872,149.0,4,2,1,1992,False,2253.25,3342445.81,2024-07-09,Requested details on condo fees.
5a6cc264-c25f-4614-b778-d422ca070189,S-007,Diego Alves,,house,Sapopemba,São Paulo,Sp,-23.610281,-46.527158,125.3,2,1,0,2023,True,0.0,640253.12,,
bb192384-bf20-4113-99a2-23faa7e5e67a,S-020,Isabela Moreira,,apartment,Consolação,São Paulo,Sp,-23.552818,-46.657151,64.3,1,1,0,2004,True,2307.27,1479747.24,,
9c5c48b9-9337-4e41-95bd-db973b07b6b8,S-016,Aline Gomes,B-90235D84,commercial,Aclimação,São Paulo,SP,-23.573908,-46.624386,313.3,0,1,3,2006,True,848.01,3091195.39,2023-09-25,"Interested in the view, wants to negotiate price."
d83b0ffa-c7e9-4857-aca1-ddd9d6c2fbcb,S-012,Larissa Santos,B-3647BB36,house,Pinheiros,São Paulo,Sp,-23.561544,-46.692809,133.3,-1,1,1,2010,False,0.0,2112017.3,2023-06-15,Concerned about noise from nearby avenue.
b82a05cf-cddb-4383-8761-c631a87719da,S-006,Juliana Martins,B-4DFE5781,penthouse,Vila Andrade,São Paulo,S.Paulo,-23.644908,-46.732042,250.4,5,2,0,2008,False,1572.46,1220151.46,2024-08-14,Prefers ground floor due to mobility issues.
b81f3a13-8a0e-4e97-8996-80162326fbd6,S-013,Gustavo Pereira,B-45449388,penthouse,Pirituba,São Paulo,S.Paulo,-23.479751,-46.720833,121.3,5,4,2,1994,False,882.27,563483.31,2026-04-18,Needs parking for two cars.
3c88f85b-9d6c-4fb7-b49b-21c0cc4e3776,S-004,Fernanda Costa,,penthouse,Brás,São Paulo,Sao Paulo,-23.546363,-46.613173,275.9,3,2,3,1988,False,1182.14,1680525.88,,
17d41f34-be8d-4f3d-ab80-4a67ed975f08,S-014,Vanessa Teixeira,B-A6879A3F,commercial,Mooca,São Paulo,Sp,-23.543012,-46.602263,78.3,0,1,3,1996,True,1985.83,770505.1,2025-11-12,Needs parking for two cars.
9d1253d2-18f4-4a62-a7d8-19f7f4330d8f,S-012,Larissa Santos,B-3BD4FAB1,apartment,Bela Vista,São Paulo,S.Paulo,-23.555569,-46.650791,143.6,4,5,3,2007,False,1408.81,1798936.89,2026-02-02,Prefers newly renovated units only.
195b5a73-4d70-43c9-8bd3-62ff76f930dc,S-007,Diego Alves,B-810248A8,penthouse,Casa Verde,São Paulo,São Paulo,-23.511058,-46.650159,334.5,99,2,1,1986,False,2062.23,3689480.65,2024-10-26,Wants to schedule a second visit with spouse.
cce690bb-039e-4daa-a4ef-0556e3416ee5,S-009,Rafael Cardoso,B-936466D7,house,Mandaqui,São Paulo,S.Paulo,-23.487569,-46.645321,248.3,4,1,2,2016,False,0.0,1860364.22,2026-08-10,Prefers ground floor due to mobility issues.
340bc436-89b9-4a5d-bcff-1cbed094fb5d,S-012,Larissa Santos,B-1860B6BA,apartment,Santo André,São Paulo,Sao Paulo,-23.66369,-46.542933,122.1,1,1,0,2012,False,974.48,645927.05,2024-10-26,Prefers ground floor due to mobility issues.
5d78cfd3-803c-4d5e-8756-6e2467d71e51,S-010,Camila Rodrigues,B-5DD18160,apartment,Tatuapé,São Paulo,sp,-23.543627,-46.565913,177.0,4,1,2,1977,True,1417.48,1220671.76,2025-01-17,Prefers newly renovated units only.
de909105-0528-464c-b77c-fd0b7df8cc1f,S-018,Renata Freitas,,apartment,Vila Sônia,São Paulo,Sao Paulo,-23.595649,-46.732782,138.3,4,1,3,1992,True,683.28,812682.64,,
ca2bc6c5-ea07-41e6-8d48-59b283d2c4c3,S-015,Thiago Barbosa,B-2F379C55,penthouse,Brooklin,São Paulo,S.Paulo,-23.614544,-46.69436,181.1,4,2,2,1990,True,2384.09,1370137.67,2024-11-08,Asked about pet policy in the building.
4e50c82c-231a-4821-b03f-afb6f284b58a,S-015,Thiago Barbosa,B-6A80E6AB,penthouse,Cidade Ademar,São Paulo,Sao Paulo,-23.656456,-46.667195,205.5,3,4,3,1981,True,1157.03,1103721.95,2025-07-23,Looking for a property near public transport.
d97aaa2f-b733-43e9-8115-b451a9bc4ce5,S-020,Isabela Moreira,B-74E445E3,studio,Cursino,São Paulo,S.Paulo,-23.609128,-46.627678,32.0,0,1,1,1993,False,2174.27,270020.4,2026-02-18,Prefers newly renovated units only.
