record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
5f8f22a3-c3de-47b6-8f4a-9f8a1971c297,S-006,Juliana Martins,,commercial,Santo André,São Paulo,sp,-23.66528,-46.538998,79.2,0,1,3,2022,True,1275.82,382739.61,,
dce0e442-2c39-4d78-8ff2-dc4f1f50c6a6,S-015,Thiago Barbosa,B-C7007D4B,apartment,Barra Funda,São Paulo,S.Paulo,-23.529752,-46.663965,78.5,1,2,2,1977,False,2147.31,814730.58,2025-07-15,Concerned about noise from nearby avenue.
09276e1e-c4c6-4ed3-8722-602116ef6e0a,S-005,Marcelo Ferreira,B-6F7A1A61,penthouse,Vila Sônia,São Paulo,São Paulo,-23.599702,-46.735317,162.8,4,3,1,2006,True,2394.61,634306.94,2024-05-15,"Very interested, likely to make an offer."
c3c67def-51d6-4c48-bf63-3659084d032c,S-018,Renata Freitas,B-5951F3CB,house,Cursino,São Paulo,SP,-23.608484,-46.618448,,5,3,0,1995,True,0.0,2326529.19,2025-12-06,Requested details on condo fees.
e6ef8b44-cfd9-4c83-9b2f-12c039f6fb8b,S-004,Fernanda Costa,B-4D42E2B6,apartment,Sapopemba,São Paulo,sp,-23.612779,-46.517723,-5,1,1,3,2024,True,2396.98,341242.21,2024-01-05,Looking for a property near public transport.
3bdf97ba-c802-496e-a9bf-0f4f3e518d99,S-013,Gustavo Pereira,B-4B5D4DCA,apartment,Perdizes,São Paulo,Sao Paulo,-23.534475,-46.653784,135.2,2,1,3,2024,True,389.96,2539096.51,2023-11-07,"Interested in the view, wants to negotiate price."
c1482a78-cfd8-4321-9359-000ca38f51c8,S-020,Isabela Moreira,B-C4FA4630,commercial,Vila Sônia,São Paulo,Sao Paulo,-23.590939,-46.742833,213.4,0,1,2,2001,True,728.17,983571.29,2024-01-25,Wants to schedule a second visit with spouse.
f589f517-d63f-4d5c-ad87-849119cbdceb,S-003,Roberto Souza,B-08A7DEA0,commercial,Penha,São Paulo,sp,-23.534322,-46.550661,335.1,0,1,2,1983,False,528.32,2279387.25,2025-09-28,Asked about pet policy in the building.
a6610d81-506a-45f9-8172-715289931ca2,S-011,Bruno Oliveira,,penthouse,Aclimação,São Paulo,São Paulo,-23.562591,-46.632871,330.5,3,3,0,1994,False,1232.8,2497735.53,,
e7b6841d-5907-4b81-9de2-fe036be3bf76,S-016,Aline Gomes,B-FE2495C8,apartment,Cidade Ademar,São Paulo,SP,-23.670775,-46.659262,123.1,1,2,0,1977,True,2377.85,398162.58,2024-12-10,Prefers newly renovated units only.
adf19be3-475b-41f0-a138-966f31fb2a76,S-003,Roberto Souza,B-76769569,house,Barra Funda,São Paulo,Sao Paulo,-23.530517,-46.658418,308.3,,1,1,1990,True,0.0,3519937.78,2026-08-24,Wants to schedule a second visit with spouse.
99297474-c0d1-45ea-a6ca-9a6793479700,S-003,Roberto Souza,B-935F4431,commercial,Cidade Ademar,São Paulo,S.Paulo,-23.670972,-46.657342,309.4,0,1,2,2022,True,663.89,935025.02,2024-06-08,Wants to schedule a second visit with spouse.
06fbac33-5469-40b0-a29c-76fe7444ec6f,S-016,Aline Gomes,B-4DC95787,penthouse,Santana,São Paulo,Sp,-23.497185,-46.628675,275.6,5,2,2,2011,False,1825.19,2044922.4,2024-07-26,Looking for a property near public transport.
c09a728f-3f34-440b-9c7e-cdb840474e7f,S-014,Vanessa Teixeira,B-0721F178,apartment,Vila Andrade,São Paulo,Sp,-23.64269,-46.722323,147.9,4,2,3,1982,False,1707.69,487948.81,2024-07-23,"Very interested, likely to make an offer."
e160460b-26b5-4e16-9392-78541f9d4b3d,S-002,Ana Paula Lima,B-3ED9011C,apartment,Saúde,São Paulo,São Paulo,-23.591895,-46.63865,170.5,3,4,0,2019,True,1229.71,1856145.71,2024-11-18,Looking for a property near public transport.
9a558322-3c9f-4980-acc2-c9d7059cf61b,S-013,Gustavo Pereira,B-FC764583,studio,Vila Andrade,São Paulo,Sao Paulo,-23.6389,-46.727254,54.3,0,1,0,2009,True,1957.92,176143.5,2026-03-27,Looking for a property near public transport.
204d9e2b-eb78-443b-9a6d-1e0cb9bafcc7,S-013,Gustavo Pereira,,commercial,Vila Madalena,São Paulo,Sao Paulo,-23.54885,-46.69543,78.4,0,1,2,2004,False,1733.15,1787199.42,,
78d7325c-afe2-480e-ba9a-3c074a630afa,S-016,Aline Gomes,B-0B792EA5,house,Vila Leopoldina,São Paulo,São Paulo,-23.532754,-46.743678,222.4,2,1,3,2009,False,0.0,1892087.03,2026-12-24,Requested details on condo fees.
99347aa0-0356-4cd3-93bf-ec99b1c1631b,S-011,Bruno Oliveira,B-DD6E3438,studio,Moema,São Paulo,Sp,-23.601163,-46.659737,27.8,0,1,3,2010,False,1218.55,678540.27,2026-03-04,"Interested in the view, wants to negotiate price."
1dfe924d-5bb8-4d51-aa66-8d20f8b1d7ad,S-005,Marcelo Ferreira,B-01682ED2,commercial,Butantã,São Paulo,S.Paulo,-23.575382,-46.731224,243.5,0,1,0,1998,True,1276.47,1955924.89,2023-02-02,Requested details on condo fees.
0f515c7c-52bf-4230-af61-220e144ee895,S-002,Ana Paula Lima,,commercial,Santana,São Paulo,Sao Paulo,-23.5064,-46.628163,134.9,0,1,1,2018,True,2085.74,1312720.98,,
3aa7e30b-4a8c-43b3-97b4-f5d315538c08,S-003,Roberto Souza,,penthouse,Vila Leopoldina,São Paulo,Sao Paulo,-23.532535,-46.73426,204.4,5,4,1,1998,False,1837.17,2053671.08,,
0df177c9-4de9-4dcf-963a-17840b63ea68,S-013,Gustavo Pereira,B-19A3F1BA,apartment,Vila Guilherme,São Paulo,S.Paulo,-23.514815,-46.601078,62.6,-1,3,0,2020,True,2129.67,564226.31,2023-12-16,Needs parking for two cars.
cc59156f-56ee-4fb6-8162-a9cbb71b2525,S-010,Camila Rodrigues,B-FEF37B0D,commercial,Cidade Ademar,São Paulo,São Paulo,-23.671308,-46.667592,361.8,0,1,3,2014,False,367.11,1532485.89,2023-08-20,"Very interested, likely to make an offer."
10611b2d-f841-4a4b-8e77-abe9a851c433,S-017,Felipe Nascimento,B-F22D2987,commercial,Itaim Bibi,São Paulo,SP,-23.58654,-46.67753,208.7,0,1,1,1997,True,1610.42,-500,2026-11-18,Needs parking for two cars.
d1326a0d-a11e-4668-8729-94b62e853bdf,S-005,Marcelo Ferreira,,commercial,Santana,São Paulo,sp,-23.502879,-46.628113,380.2,0,1,3,2008,False,442.98,4246292.85,,
2bd9685b-011d-456d-ab7a-5f15c583f048,S-020,Isabela Moreira,,studio,Moema,São Paulo,Sao Paulo,-23.5991,-46.661003,40.8,0,1,1,2012,False,783.23,863246.19,,
0d696c0f-3dd6-4529-8d8a-15b0f28f73fb,S-010,Camila Rodrigues,,commercial,Ipiranga,São Paulo,S.Paulo,-23.586951,-46.59985,230.4,-2,1,0,2016,False,979.02,2286824.07,,
01b8b905-ed19-4ec6-a742-f8cf1961bcd5,S-004,Fernanda Costa,,studio,Jabaquara,São Paulo,SP,-23.650436,-46.6453,47.0,0,1,2,1989,False,1119.63,319443.87,,
a8cff9e7-dd26-4121-b9f5-90e0f1e3eba1,S-006,Juliana Martins,B-11B82C33,penthouse,Vila Madalena,São Paulo,S.Paulo,-23.549231,-46.685005,232.5,3,2,1,1977,True,1224.23,4709767.64,2024-11-02,Prefers newly renovated units only.
d6334c20-2c54-4ea1-a9c7-afad756b793a,S-001,Carlos Mendes,B-D2EDA72E,penthouse,Bela Vista,São Paulo,SP,-23.555847,-46.636238,346.5,3,2,1,1976,False,475.24,5859512.02,2026-07-01,Prefers newly renovated units only.
a9f76589-c34c-4058-a382-0780ad65a0b7,S-017,Felipe Nascimento,B-2B3DDC84,penthouse,Cursino,São Paulo,Sao Paulo,-23.618271,-46.620939,180.9,3,3,1,1998,True,1341.31,1589561.6,2025-10-17,Concerned about noise from nearby avenue.
f66ad062-30d0-4af0-ae1f-75b77b484fdc,S-010,Camila Rodrigues,B-F1D0AF3F,house,Saúde,São Paulo,sp,-23.599504,-46.630244,180.0,5,4,0,1989,True,0.0,1625522.16,2025-01-15,Wants to schedule a second visit with spouse.
4e204b9c-2b9f-4a08-a98c-c972f92f09db,S-010,Camila Rodrigues,B-FF0C7155,house,Ipiranga,São Paulo,São Paulo,-23.58966,-46.603758,282.6,4,3,2,1975,True,0.0,3338270.15,2024-09-12,Needs parking for two cars.
7f6f749a-03c2-4e0c-a268-ca6616fab673,S-004,Fernanda Costa,B-E2010188,studio,Penha,São Paulo,Sao Paulo,-23.527015,-46.54376,39.2,0,1,2,2014,True,1076.68,355219.97,2026-08-23,Requested details on condo fees.
ed3bc88d-2a4e-4ee7-9cf3-068f33620ebd,S-001,Carlos Mendes,B-2510BF1E,studio,Vila Guilherme,São Paulo,sp,-23.506813,-46.604267,0,0,1,1,1988,True,1468.78,173834.38,2024-03-17,Concerned about noise from nearby avenue.
bfc562d5-0787-47b6-95fc-01ee51948e28,S-009,Rafael Cardoso,B-F4562521,house,Perdizes,São Paulo,SP,-23.532985,-46.661105,83.4,,2,3,2003,False,0.0,1574599.33,2025-09-22,Requested details on condo fees.
bad68c76-1838-4ba0-8ba3-55b1bfdec993,S-014,Vanessa Teixeira,B-C383924C,penthouse,Barra Funda,São Paulo,S.Paulo,-23.525228,-46.669184,326.7,4,2,1,2014,True,1845.08,2598348.4,2025-05-12,"Very interested, likely to make an offer."
8c55b048-baf6-45e7-9cd3-d1b52da8939a,S-001,Carlos Mendes,,house,Cambuci,São Paulo,sp,-23.570702,-46.622104,342.5,4,1,2,1975,False,0.0,2311576.76,,
f0761124-4d6d-449e-ba1e-55bb13325925,S-011,Bruno Oliveira,B-A1D7E37E,house,Alto de Pinheiros,São Paulo,SP,-23.541878,-46.719101,325.7,4,3,1,1989,True,0.0,7792878.51,2024-01-24,Concerned about noise from nearby avenue.
c9e2c008-2a13-4d53-baf4-36c7ad16120a,S-012,Larissa Santos,B-7ADFF748,apartment,Liberdade,São Paulo,sp,-23.554769,-46.633444,83.5,1,1,0,2010,False,726.05,,2025-09-07,Requested details on condo fees.
8d280eaa-f53b-4b75-88ff-4de9c6ca1ef5,S-009,Rafael Cardoso,B-B948B772,penthouse,Vila Madalena,São Paulo,Sp,-23.564206,-46.685942,208.8,3,3,2,1977,True,1474.44,4791926.35,2026-03-25,Prefers newly renovated units only.
204e6d3d-9e6f-40e0-b5b3-9f5d08ae3f9a,S-013,Gustavo Pereira,B-B489472C,commercial,Consolação,São Paulo,S.Paulo,-23.544467,-46.65248,35.2,0,1,1,1990,False,2054.51,786099.64,2024-06-02,"Very interested, likely to make an offer."
1c54cc5f-79f7-4a98-936c-b48c1b30dce7,S-011,Bruno Oliveira,,apartment,Ipiranga,São Paulo,Sp,-23.584017,-46.609623,159.2,2,2,2,2011,False,2447.06,1347019.2,,
d041495c-1a55-44c8-a41e-be8001aa7f05,S-006,Juliana Martins,B-0E9C8411,penthouse,Campo Belo,São Paulo,Sao Paulo,-23.62931,-46.671715,213.7,5,2,1,2003,False,534.31,3807150.88,2023-08-18,Prefers newly renovated units only.
50b3f8f5-e18e-4206-a7a1-519356793578,S-004,Fernanda Costa,B-82C81AE2,studio,Casa Verde,São Paulo,São Paulo,-23.513575,-46.658098,50.7,0,1,3,2000,False,2008.88,372733.76,2026-06-25,Prefers newly renovated units only.
4e6cd000-b7cc-414c-b0d6-3d869b4485e1,S-016,Aline Gomes,,apartment,Campo Belo,São Paulo,S.Paulo,-23.621674,-46.659743,96.6,4,4,2,2017,False,667.31,1553820.37,,
e3431679-01d2-4339-a5e8-bdd9b318bbd7,S-004,Fernanda Costa,B-D58AC629,apartment,Sapopemba,São Paulo,sp,-23.60012,-46.511854,78.9,99,3,1,1991,True,2244.73,345357.13,2026-07-23,Requested details on condo fees.
a46becf5-98eb-4508-b4ee-09a6874308ba,S-011,Bruno Oliveira,B-A327E664,penthouse,Sacomã,São Paulo,Sao Paulo,-23.613412,-46.599236,197.4,3,4,3,2016,True,344.23,862199.31,2023-07-16,"Very interested, likely to make an offer."
11764a75-f8f1-45cc-b246-3fb832fd58dc,S-004,Fernanda Costa,B-3CBE3CFD,apartment,Penha,São Paulo,Sao Paulo,-23.531762,-46.546295,108.3,3,1,3,1988,False,590.35,958975.83,2024-08-20,"Very interested, likely to make an offer."
4ca29100-7cad-43f6-a6bb-8e9c2adc6411,S-008,Patrícia Nunes,,apartment,Pinheiros,São Paulo,Sao Paulo,-23.570167,-46.685689,104.2,3,4,2,1981,True,2124.5,,,
c126e908-11c3-48e7-8c23-3f142f189229,S-017,Felipe Nascimento,,commercial,Penha,São Paulo,S.Paulo,-23.53286,-46.545568,359.0,0,1,2,1989,False,1822.9,3440415.21,,
b6f59a7a-cf49-4aef-8e75-9ca3ae886451,S-019,Eduardo Cunha,,apartment,Lapa,São Paulo,S.Paulo,-23.528039,-46.703865,164.7,1,1,2,1999,False,1295.02,1492957.75,,
