record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
861e1db1-b277-41eb-869c-63adb6b6b39a,S-016,Aline Gomes,,commercial,Alto de Pinheiros,São Paulo,S.Paulo,-23.54382,-46.716448,146.6,0,1,0,2004,False,1375.69,1999925.07,,
a588e726-2ca7-4bc8-9a08-373fcf4e7b95,S-011,Bruno Oliveira,B-F84A06E9,apartment,Moema,São Paulo,S.Paulo,-23.596556,-46.672651,149.3,2,2,0,1988,True,1295.61,3250772.79,2025-11-04,Wants to schedule a second visit with spouse.
7b2d61e3-3af6-478e-a78e-e11693ab7b61,S-016,Aline Gomes,B-A13A8489,apartment,Brooklin,São Paulo,São Paulo,-23.622055,-46.691866,176.4,4,4,0,2009,False,482.6,1408480.45,2024-09-06,Needs parking for two cars.
ef1e2f44-bbc2-4005-ab48-e39adc590f53,S-008,Patrícia Nunes,,penthouse,Pinheiros,São Paulo,sp,-23.566368,-46.687746,278.2,4,2,0,2009,True,1775.4,4953462.67,,
749029a4-6cea-46e5-be22-4779a169355e,S-008,Patrícia Nunes,,studio,Jabaquara,São Paulo,sp,-23.643545,-46.648284,38.6,0,1,3,1975,False,1080.0,-1000,,
c8e4abd6-4cbb-43fb-a3bd-137a77113a4a,S-001,Carlos Mendes,,apartment,Higienópolis,São Paulo,Sao Paulo,-23.549664,-46.65153,174.4,1,2,0,1977,True,573.27,2350947.92,,
8b43d965-ec95-4193-a468-32d6e516d5e1,S-008,Patrícia Nunes,B-E0069FEF,studio,Mooca,São Paulo,Sao Paulo,-23.557777,-46.597236,28.5,0,1,2,1997,False,477.52,333405.76,2023-03-02,Requested details on condo fees.
b32998b3-9feb-4c1d-8cd5-fc2e049e5e1a,S-005,Marcelo Ferreira,B-2C881069,apartment,Bela Vista,São Paulo,São Paulo,-23.558177,-46.64364,54.4,2,1,2,2000,False,1341.53,778655.28,2023-04-16,Prefers newly renovated units only.
1f4783e3-5476-4610-a5e7-c76bdc7850ef,S-012,Larissa Santos,,studio,Brooklin,São Paulo,sp,-23.619642,-46.693827,41.6,0,1,1,1984,False,1596.74,459133.61,,
538f845b-fd3c-4e85-a63c-11c9064af029,S-012,Larissa Santos,B-5F0D1BD1,commercial,Tatuapé,São Paulo,Sp,-23.536469,-46.576431,218.7,0,1,0,1985,False,2406.17,1410633.36,2026-03-27,Requested details on condo fees.
30494158-0d6b-4507-8901-3730d23dffcf,S-005,Marcelo Ferreira,B-0F574E89,penthouse,Cursino,São Paulo,SP,-23.615971,-46.625105,165.7,5,4,1,1975,False,648.54,1876738.4,2025-03-20,Looking for a property near public transport.
