record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
814fdb50-e5a2-4a0d-9e8d-5c632521864a,S-011,Bruno Oliveira,B-7BE2764E,house,Mandaqui,São Paulo,SP,-23.488172,-46.645273,211.1,2,2,1,2022,True,0.0,4436555.96,2026-08-22,Prefers newly renovated units only.
8e5129d6-1ae2-4fd1-b13e-009d218aa6ab,S-001,Carlos Mendes,,commercial,Campo Belo,São Paulo,Sao Paulo,-23.614148,-46.659928,279.7,0,1,2,1993,True,518.82,991342.47,,
e301e697-68cd-4ab4-b7f0-b0d095e420f1,S-012,Larissa Santos,,house,Sapopemba,São Paulo,SP,-23.600334,-46.525387,271.8,2,2,2,2014,True,0.0,2553327.7,,
9a7dcc78-3780-4641-a513-7d05c5a24db6,S-019,Eduardo Cunha,B-F4EF595E,apartment,Saúde,São Paulo,Sp,-23.603876,-46.63268,173.2,4,3,3,2009,True,876.3,1808446.81,2026-04-27,Looking for a property near public transport.
8e8867fd-921c-4d84-a3f3-4bddfde66bec,S-005,Marcelo Ferreira,B-46AE5EB5,apartment,Jardins,São Paulo,Sao Paulo,-23.58033,-46.648768,219.6,1,2,3,2024,False,2021.39,1877792.39,2023-11-17,Prefers ground floor due to mobility issues.
effceca9-782a-40c0-bf1e-8b7ae3a9c1b1,S-010,Camila Rodrigues,B-9C264AE7,studio,Aclimação,São Paulo,sp,-23.565843,-46.633652,244.9,0,1,2,2023,True,1243.05,477157.04,2024-07-01,"Interested in the view, wants to negotiate price."
496741b1-9753-4441-a881-6b2166a7ea30,S-020,Isabela Moreira,B-FD0A8286,apartment,Vila Andrade,São Paulo,São Paulo,-23.647089,-46.725025,146.3,3,4,3,1982,False,562.18,1722407.48,2025-05-08,Needs parking for two cars.
1f5fc377-ccf3-48be-a2bf-14a9786bbe30,S-009,Rafael Cardoso,B-69AF6A92,apartment,Vila Mariana,São Paulo,SP,-23.591219,-46.631863,255.2,2,1,2,2013,True,2086.04,783230.89,2026-10-22,Concerned about noise from nearby avenue.
f72ad70e-9ec5-4622-ba66-60f5c66dd44b,S-016,Aline Gomes,B-8B3A7421,commercial,Higienópolis,São Paulo,SP,-23.536991,-46.652249,87.7,0,1,2,1979,False,2499.36,1278685.54,2023-10-20,Prefers ground floor due to mobility issues.
c35d551e-efb3-4d84-aaac-a162a0755b38,S-016,Aline Gomes,B-772A6083,commercial,Aclimação,São Paulo,sp,-23.570422,-46.634155,42.0,0,1,3,1982,True,619.42,2418511.93,2025-06-21,Requested details on condo fees.
68b5c2ac-8f88-40f4-afc4-a7485b407eae,S-012,Larissa Santos,B-0BAFBC8B,penthouse,Jabaquara,São Paulo,S.Paulo,-23.651477,-46.644334,173.9,3,4,2,1983,False,563.87,7181371.08,2025-11-25,Concerned about noise from nearby avenue.
56acfb3a-7ffa-460c-bec0-3144eaaad982,S-020,Isabela Moreira,,commercial,Saúde,São Paulo,Sp,-23.588666,-46.637144,97.9,0,1,0,1983,False,761.78,2143824.09,,
b8fe7e3f-1c1b-4255-b9a8-a7e1f04ca5ff,S-003,Roberto Souza,,studio,Morumbi,São Paulo,sp,-23.614301,-46.72187,60.1,0,1,3,1982,True,2220.57,383597.58,,
de4cdb22-3cfa-4783-92c0-94973a969a9c,S-015,Thiago Barbosa,B-1769FD1B,apartment,Pirituba,São Paulo,São Paulo,-23.494871,-46.720479,47.9,2,1,0,2021,True,1277.47,1022569.31,2023-01-24,"Very interested, likely to make an offer."
508adc4f-d78a-4154-8d02-5d86ffe77a5a,S-003,Roberto Souza,B-200A9453,house,Consolação,São Paulo,SP,-23.55434,-46.662292,256.1,3,2,1,1997,True,0.0,1938604.14,2025-01-06,Needs parking for two cars.
059e3d46-1450-49b9-b7e9-54c94e0f2271,S-019,Eduardo Cunha,B-3E639C10,commercial,Mooca,São Paulo,Sp,-23.550728,-46.600709,236.7,0,1,0,2015,True,1702.41,880307.65,2024-12-14,Concerned about noise from nearby avenue.
a887af0c-6a61-450b-8e2f-ec38f111a194,S-009,Rafael Cardoso,B-32F7DFD7,apartment,Tatuapé,São Paulo,sp,-23.545457,-46.565931,74.2,1,2,0,1991,True,1408.25,785652.88,2025-12-14,Looking for a property near public transport.
92ed7315-716c-4893-ae99-af2b55c64d8b,S-009,Rafael Cardoso,B-62A2D5C6,penthouse,Vila Mariana,São Paulo,SP,-23.593453,-46.631471,125.7,4,4,0,2008,True,2243.01,5559525.2,2026-05-23,Requested details on condo fees.
d565e02b-843e-4538-9816-e1cb948ea04e,S-020,Isabela Moreira,B-DD44F960,penthouse,Butantã,São Paulo,sp,-23.574175,-46.726243,67.8,3,2,0,1985,True,1548.78,5326686.8,2024-08-26,Concerned about noise from nearby avenue.
29c38c46-bf13-493a-80d4-a434b0a24b08,S-013,Gustavo Pereira,B-84C3047F,apartment,Higienópolis,São Paulo,S.Paulo,-23.542692,-46.653944,244.8,2,1,0,2011,True,1217.12,853287.73,2025-02-07,"Interested in the view, wants to negotiate price."
57ff1141-dbfb-4904-9ec0-e77c87ff86ef,S-013,Gustavo Pereira,B-84D4120E,commercial,Mooca,São Paulo,São Paulo,-23.548003,-46.596541,89.5,0,1,3,2007,False,661.02,2168765.73,2023-12-16,Needs parking for two cars.
fafe7e58-6c61-431b-8816-e1a4c986d526,S-016,Aline Gomes,B-D7A5DC87,studio,Pinheiros,São Paulo,sp,-23.559598,-46.688847,276.6,0,1,1,1989,False,2499.03,451091.02,2026-03-13,Needs parking for two cars.
4ec04206-45e8-4c05-ae02-f8dc4ba4d28f,S-003,Roberto Souza,B-BA78451E,commercial,Casa Verde,São Paulo,SP,-23.506045,-46.64933,117.9,0,1,1,1982,False,1494.74,1068485.29,2023-09-09,"Interested in the view, wants to negotiate price."
74d235ed-4319-40d1-b679-8a19e343bfa8,S-019,Eduardo Cunha,B-B905C745,studio,Paraíso,São Paulo,sp,-23.582488,-46.650479,257.4,0,1,3,2021,False,2392.05,358957.09,2026-06-03,Asked about pet policy in the building.
a891189c-366a-41c3-a402-423622d01879,S-007,Diego Alves,B-01383291,commercial,Mandaqui,São Paulo,Sp,-23.494362,-46.633952,0,0,1,0,2002,True,1708.06,1466892.82,2023-05-11,"Interested in the view, wants to negotiate price."
dc017c8d-98f8-47cd-a86f-6b0a7ccbf13f,S-009,Rafael Cardoso,,apartment,Lapa,São Paulo,Sao Paulo,-23.520605,-46.70916,178.4,3,4,2,1978,False,599.84,1791720.65,,
970b2894-9c6a-4179-bb48-e4c5c481042d,S-014,Vanessa Teixeira,B-D118B5B1,penthouse,Vila Prudente,São Paulo,S.Paulo,-23.584766,-46.575189,216.1,5,3,1,2024,True,1645.75,6347679.32,2026-09-28,"Interested in the view, wants to negotiate price."
