record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
bbb89270-e86a-4199-aa2c-805e9e35a1ed,S-014,Vanessa Teixeira,,studio,Vila Prudente,São Paulo,S.Paulo,-23.590278,-46.575851,27.7,0,1,2,1976,False,1658.16,87190.54,,
0b608979-7332-47d5-a68d-355679c3cb51,S-015,Thiago Barbosa,B-F318E6F9,penthouse,Casa Verde,São Paulo,S.Paulo,-23.504038,-46.654648,266.7,5,4,1,2024,False,1051.23,2633344.95,2024-03-02,"Very interested, likely to make an offer."
9157460f-9108-4952-bf36-6ee27c3527da,S-015,Thiago Barbosa,,house,Casa Verde,São Paulo,Sao Paulo,-23.503089,-46.65316,344.1,2,1,0,2018,False,0.0,3941556.37,,
d316cb1a-04b3-47f7-a637-7e19f2c40684,S-018,Renata Freitas,,apartment,Sacomã,São Paulo,Sp,-23.6138,-46.590004,116.6,1,2,2,1975,False,302.89,484044.1,,
62b7caf8-9f5c-43d3-bc9c-9277f674e7ea,S-012,Larissa Santos,B-EE5D1033,studio,Jardins,São Paulo,sp,-23.573928,-46.652732,30.6,0,1,0,2020,True,672.0,392802.29,2026-12-24,Requested details on condo fees.
876b5dda-a910-4d32-bbc9-31b75353b7d6,S-018,Renata Freitas,B-174C1524,commercial,Penha,São Paulo,São Paulo,-23.521246,-46.543383,327.0,0,1,1,2008,False,864.21,0,2024-12-08,Prefers ground floor due to mobility issues.
ca5605a1-e9c0-413a-90c2-046707d57d62,S-001,Carlos Mendes,B-C94FE308,house,Cambuci,São Paulo,São Paulo,-23.576243,-46.618789,135.9,5,5,3,2021,False,0.0,899192.76,2024-08-27,Looking for a property near public transport.
b62fa5b9-7e7d-4ce3-bcaa-8e545027b5c2,S-014,Vanessa Teixeira,B-AC0176E8,studio,Pirituba,São Paulo,Sao Paulo,-23.494691,-46.726773,29.4,0,1,2,2004,True,1027.78,155266.9,2023-02-16,Concerned about noise from nearby avenue.
7313da66-3051-4f5f-a1b6-f7156e437dfe,S-013,Gustavo Pereira,B-EABE51B0,penthouse,Cursino,São Paulo,São Paulo,-23.607306,-46.614712,197.4,4,3,1,1996,False,1822.74,2021484.71,2026-04-08,Looking for a property near public transport.
9814b305-bbe0-4f50-b6d8-d9ff605daaf8,S-001,Carlos Mendes,,house,Vila Prudente,São Paulo,São Paulo,-23.582579,-46.563776,280.1,5,4,2,2022,True,0.0,1234232.97,,
4b5099c5-e72e-4b44-8f40-78d336e6fa5e,S-009,Rafael Cardoso,B-6F8557B6,penthouse,Água Funda,São Paulo,Sp,-23.625936,-46.60343,241.1,4,2,3,2024,False,1331.93,2608380.13,2026-04-18,"Very interested, likely to make an offer."
db3268ca-06b3-4850-893a-01a661a40f29,S-017,Felipe Nascimento,B-EF493C96,studio,Campo Belo,São Paulo,S.Paulo,-23.616875,-46.669385,26.7,0,1,2,2007,True,2275.35,655065.36,2024-02-28,Asked about pet policy in the building.
74809e5b-e263-42ca-9e39-80caac502aeb,S-013,Gustavo Pereira,,penthouse,Pinheiros,São Paulo,Sp,-23.558945,-46.697985,167.4,4,4,1,1980,True,540.92,2972406.67,,
81fee1e9-c471-4089-a6ba-3d37f0b1df1b,S-003,Roberto Souza,,house,Barra Funda,São Paulo,SP,-23.521645,-46.672123,166.6,5,3,0,1991,False,0.0,1889062.8,,
5f64cd38-2c29-476c-b3e1-59a77e7743de,S-008,Patrícia Nunes,B-EF43699A,house,Mandaqui,São Paulo,S.Paulo,-23.489836,-46.634703,268.1,3,1,2,1990,False,0.0,2992107.29,2023-04-08,Asked about pet policy in the building.
1606b81f-525f-47e2-b268-4efcf53243e4,S-011,Bruno Oliveira,,studio,Itaim Bibi,São Paulo,São Paulo,-23.594302,-46.677988,24.8,0,1,0,1981,False,2112.24,527661.22,,
590d1f92-080a-482b-a0e0-0f321b9bb1bc,S-011,Bruno Oliveira,,house,Tatuapé,São Paulo,S.Paulo,-23.544378,-46.57709,145.8,4,1,2,1994,False,0.0,1507551.98,,
a736c2dd-3c55-4fa8-b630-3cdb5a798f01,S-007,Diego Alves,B-96600F9E,studio,Vila Andrade,São Paulo,São Paulo,-23.639692,-46.72452,29.2,0,1,2,2006,True,818.21,154936.84,2024-07-20,Requested details on condo fees.
a73d81a0-7e2c-43cd-b1db-ab5b7da7a7ce,S-010,Camila Rodrigues,B-92F516A3,studio,Ipiranga,São Paulo,São Paulo,-23.585743,-46.611552,39.0,0,1,0,2009,False,1621.0,453475.2,2026-02-11,Wants to schedule a second visit with spouse.
ca48bae2-f91f-4921-bd1f-ed15d60c1c8f,S-016,Aline Gomes,B-C7D84875,commercial,Vila Sônia,São Paulo,Sp,-23.59955,-46.735351,351.5,0,1,0,2006,True,1217.65,1741340.26,2023-08-13,"Interested in the view, wants to negotiate price."
883b4f9c-ae55-4135-8742-382e0487015b,S-002,Ana Paula Lima,B-FA5C04EE,commercial,Moema,São Paulo,Sp,-23.602639,-46.658827,314.9,0,1,3,2015,False,929.48,6213206.11,2024-02-08,Requested details on condo fees.
47aee18f-9542-4e59-9d3f-26626f21b277,S-020,Isabela Moreira,B-981A9054,commercial,Saúde,São Paulo,sp,-23.596375,-46.630211,396.1,0,1,3,2021,False,709.33,3847093.23,2023-03-12,Concerned about noise from nearby avenue.
c11ca251-325d-494c-a098-2af2e753572d,S-014,Vanessa Teixeira,B-5B3A0022,commercial,Vila Guilherme,São Paulo,Sao Paulo,-23.5095,-46.592994,87.3,0,1,2,1988,True,1619.47,692302.81,2023-06-06,"Interested in the view, wants to negotiate price."
579492a4-0d16-43bb-a8db-8c4ce3cdb1af,S-003,Roberto Souza,B-0A907731,apartment,Vila Sônia,São Paulo,sp,-23.601613,-46.732741,189.1,3,3,1,2002,True,1171.15,1066090.11,2023-12-16,Wants to schedule a second visit with spouse.
