record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
ffb8c286-b575-421a-910d-d5499155af61,S-002,Ana Paula Lima,B-141668CC,commercial,Penha,São Paulo,Sao Paulo,-23.519526,-46.542634,203.7,0,1,2,2001,False,1602.81,2915425.67,2026-10-06,Requested details on condo fees.
3ec2b16a-9e25-4faa-8d23-997e20f2f4b0,S-015,Thiago Barbosa,,studio,Pinheiros,São Paulo,Sp,-23.562125,-46.695942,245.4,0,1,1,1978,False,1174.12,305578.62,,
59004ef2-8139-409a-b1e5-5e7112968e8d,S-007,Diego Alves,B-AAB9681F,house,Liberdade,São Paulo,Sp,-23.562461,-46.635831,43.2,2,2,3,1995,False,0.0,1539257.37,2024-02-23,Requested details on condo fees.
1cc24786-c207-42f8-92cf-d57f1bdd545d,S-004,Fernanda Costa,B-CD70A546,penthouse,Morumbi,São Paulo,sp,-23.626477,-46.726146,128.8,5,4,1,2002,False,2218.25,0,2024-10-25,Requested details on condo fees.
fe9ae215-4be6-4a88-8d1b-36f90f503a95,S-013,Gustavo Pereira,B-DAEA88C3,commercial,Vila Mariana,São Paulo,sp,-23.591567,-46.638512,220.3,0,1,0,1985,False,478.53,2792823.34,2023-12-27,Concerned about noise from nearby avenue.
57a78885-a692-4f01-a21d-f0ac90c84732,S-016,Aline Gomes,B-7A10DE18,house,Aclimação,São Paulo,SP,-23.568621,-46.637595,91.2,2,1,1,1998,True,0.0,4598223.69,2024-12-16,Asked about pet policy in the building.
053f8b10-00da-401e-865f-b5fdb68b3eac,S-012,Larissa Santos,B-B9C81370,apartment,Sapopemba,São Paulo,S.Paulo,-23.599167,-46.523028,262.7,3,4,0,2019,True,1229.54,1925090.87,2025-01-04,Requested details on condo fees.
3ad9e9b5-2411-4ea5-8b2a-ceea4b5fb21e,S-008,Patrícia Nunes,B-EBE6574F,commercial,Jabaquara,São Paulo,S.Paulo,-23.639904,-46.644748,227.2,0,1,1,2020,True,1215.09,2401899.26,2024-08-12,"Very interested, likely to make an offer."
8ca7e289-d2fe-4cd4-8504-fdc35c28c30a,S-010,Camila Rodrigues,,studio,Santo André,São Paulo,sp,-23.663208,-46.530335,183.1,0,1,0,2002,True,1277.91,468279.88,,
9827ad43-94e5-4e06-a95c-e245292605b9,S-004,Fernanda Costa,B-7C2F0FEF,commercial,Saúde,São Paulo,SP,-23.599778,-46.63941,227.6,0,1,0,2017,False,1937.42,1756481.55,2023-03-07,Wants to schedule a second visit with spouse.
60527e1f-cd1f-44af-9057-a79407d03c49,S-003,Roberto Souza,B-6799DCDC,commercial,Penha,São Paulo,sp,-23.52712,-46.549345,271.3,0,1,3,1986,True,726.72,1246522.25,2023-06-14,Wants to schedule a second visit with spouse.
78eb7c0c-5d45-4ad6-ab09-1da87ada464d,S-020,Isabela Moreira,B-2A4CF369,penthouse,Campo Belo,São Paulo,S.Paulo,-23.625486,-46.662875,37.6,-2,2,2,2000,True,2240.84,6233641.76,2024-08-04,Wants to schedule a second visit with spouse.
d84c4b83-8501-4d7a-b621-06f80f00450d,S-014,Vanessa Teixeira,,commercial,Morumbi,São Paulo,SP,-23.622779,-46.717246,220.8,0,1,0,1994,True,2461.48,1869705.66,,
af573c0a-5509-43cd-a52d-205033f69d89,S-011,Bruno Oliveira,B-AC918A42,commercial,Brás,São Paulo,S.Paulo,-23.541297,-46.620975,69.8,0,1,3,1975,False,775.67,1712064.64,2025-06-24,Wants to schedule a second visit with spouse.
