record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
7aa50e3a-c650-44ac-bcf7-6a7fd9b638f1,S-009,Rafael Cardoso,,commercial,Bela Vista,São Paulo,sp,-23.558672,-46.650229,252.3,0,1,2,2011,True,1709.97,3795244.06,,
00528199-2975-4e13-a670-d730204dfb9c,S-010,Camila Rodrigues,B-A22C9018,studio,Bela Vista,São Paulo,SP,-23.555866,-46.64407,31.0,0,1,2,2008,False,1769.44,748517.07,2023-12-17,Prefers newly renovated units only.
1b66460e-1c33-40a0-aa0a-1976487c4938,S-008,Patrícia Nunes,B-437B3F8B,penthouse,Santana,São Paulo,Sp,-23.506448,-46.623715,279.5,3,2,2,1975,False,578.87,2367861.54,2024-12-07,Asked about pet policy in the building.
558ddcd0-2a75-47d4-99dc-11013da561f0,S-007,Diego Alves,B-A1665901,house,Perdizes,São Paulo,São Paulo,-23.538228,-46.666765,111.0,5,3,3,1997,True,0.0,2572705.82,2026-07-26,Needs parking for two cars.
5d3de770-d832-465d-a210-207e9d95a319,S-010,Camila Rodrigues,B-3CC229B6,house,Santana,São Paulo,São Paulo,-23.510319,-46.623977,317.2,5,2,0,2004,False,0.0,0,2023-11-06,Wants to schedule a second visit with spouse.
b45b85fe-528f-4101-b26b-4e6f39039f58,S-015,Thiago Barbosa,B-1EDED502,studio,Vila Andrade,São Paulo,São Paulo,-23.647269,-46.727532,23.4,0,1,3,2010,True,1670.76,123655.32,2023-07-23,Looking for a property near public transport.
426cfdcc-9b6e-4ef4-872f-1a2299823fd5,S-005,Marcelo Ferreira,B-DA15C340,house,Sacomã,São Paulo,S.Paulo,-23.608404,-46.598992,86.2,5,1,0,1979,False,0.0,335535.13,2025-11-09,Needs parking for two cars.
dfd47012-94f8-46aa-958c-b312f9c04a78,S-014,Vanessa Teixeira,,studio,Consolação,São Paulo,SP,-23.552621,-46.655728,21.6,0,1,0,1989,True,1210.12,525099.79,,
ed7babe8-a5f9-4e7d-bf84-914ced8a3c61,S-005,Marcelo Ferreira,,penthouse,Higienópolis,São Paulo,Sao Paulo,-23.54337,-46.655184,187.5,5,4,0,1982,True,405.31,3966665.2,,
2651c400-64d2-4534-8f96-d0533d8dd560,S-005,Marcelo Ferreira,B-E4246C57,penthouse,Perdizes,São Paulo,S.Paulo,-23.532352,-46.664864,319.0,5,3,3,1982,True,388.7,6663199.07,2023-11-19,"Very interested, likely to make an offer."
33baf1ee-c5a9-40ef-a677-ff0410918197,S-001,Carlos Mendes,,studio,Vila Leopoldina,São Paulo,Sp,-23.529948,-46.73233,23.1,0,1,3,2016,True,1868.44,225252.94,,
5f8091b8-3e1c-45b8-be08-da1dc29ee59e,S-011,Bruno Oliveira,B-16D6D884,penthouse,Pirituba,São Paulo,Sao Paulo,-23.492242,-46.71963,259.9,5,4,0,1997,True,1798.37,1071596.14,2025-03-10,Concerned about noise from nearby avenue.
543fa214-0e4e-4fa4-a7e7-8bccdc030597,S-014,Vanessa Teixeira,B-54E8A256,house,Ipiranga,São Paulo,sp,-23.596302,-46.597583,318.7,3,1,1,2019,False,0.0,2193014.11,2025-03-25,"Very interested, likely to make an offer."
1f0bd1ae-82d5-4865-b32f-c9d2bb7a1d8d,S-001,Carlos Mendes,B-DA8BB11C,apartment,Água Funda,São Paulo,SP,-23.628969,-46.608563,107.4,3,1,3,1980,False,1132.47,662078.78,2026-09-12,Asked about pet policy in the building.
c02d6781-7dbe-44f4-8f91-54edcf657b99,S-002,Ana Paula Lima,,studio,Bom Retiro,São Paulo,Sp,-23.526824,-46.632258,36.7,0,1,1,1999,True,1251.38,410672.97,,
3146919a-eec4-4506-a69e-12d91dc488c0,S-010,Camila Rodrigues,,apartment,Vila Andrade,São Paulo,São Paulo,-23.643465,-46.720803,71.4,4,1,2,1982,True,1373.74,222735.44,,
11644af6-802e-445f-97b7-957819dddfd6,S-014,Vanessa Teixeira,,studio,Cidade Dutra,São Paulo,Sp,-23.69347,-46.660796,39.9,0,1,0,1975,False,1563.33,141603.17,,
