record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
fc0f1680-f9e5-48b6-a453-ea412626e129,S-003,Roberto Souza,,studio,Moema,São Paulo,São Paulo,-23.605159,-46.660098,47.4,0,1,3,1993,False,2121.53,656010.03,,
ea5d8668-7194-41af-b941-97d38d4f82de,S-004,Fernanda Costa,,penthouse,Itaim Bibi,São Paulo,S.Paulo,-23.587399,-46.673073,273.8,5,4,3,2006,False,1378.32,4472887.76,,
2609ed09-15a7-4c08-9f44-7d6f6ab36aa2,S-017,Felipe Nascimento,B-6C6945FE,commercial,Liberdade,São Paulo,SP,-23.559195,-46.634342,333.9,0,1,3,1980,False,395.56,3693967.75,2023-02-04,Wants to schedule a second visit with spouse.
9e550c17-201c-46cb-9b3c-8e4779ec2d6f,S-014,Vanessa Teixeira,B-C7326E51,apartment,Mooca,São Paulo,S.Paulo,-23.553223,-46.595787,74.4,1,2,3,2021,False,1672.96,771275.08,2026-07-06,Concerned about noise from nearby avenue.
33e880c6-1f69-4548-a929-7510672ecdd9,S-003,Roberto Souza,B-1197C9AB,house,Penha,São Paulo,São Paulo,-23.529,-46.542332,204.7,2,2,2,1981,False,0.0,1962733.2,2023-12-10,Wants to schedule a second visit with spouse.
e2a701bb-2277-469d-8739-3171777f0934,S-017,Felipe Nascimento,,apartment,Sapopemba,São Paulo,S.Paulo,-23.604608,-46.517546,117.4,2,1,3,2009,False,1683.74,-1000,,
0316f8d1-a47e-4b13-9862-801be881850a,S-002,Ana Paula Lima,B-0AF0581C,apartment,Penha,São Paulo,Sao Paulo,-23.533739,-46.548943,0,1,2,0,2018,True,1893.0,724102.0,2023-09-09,"Very interested, likely to make an offer."
a434fe32-7066-4a3c-adf7-0e764a416b11,S-010,Camila Rodrigues,,apartment,Lapa,São Paulo,S.Paulo,-23.525583,-46.713527,163.6,3,2,1,1991,False,1071.43,1542124.66,,
2bda167c-753b-4d5f-8ee3-9f32331844e9,S-016,Aline Gomes,B-F3D655EA,commercial,Perdizes,São Paulo,Sao Paulo,-23.538318,-46.664026,70.5,0,1,2,2002,True,1154.66,1347949.02,2026-12-13,Wants to schedule a second visit with spouse.
93213cfd-8ddf-47de-930e-e6b981afee5c,S-010,Camila Rodrigues,B-E60F5991,house,Vila Guilherme,São Paulo,Sao Paulo,-23.509849,-46.602353,289.7,3,2,2,1985,False,0.0,3356307.24,2026-05-07,Prefers ground floor due to mobility issues.
430ef4a6-65bc-46af-b09f-49b1f71afa28,S-004,Fernanda Costa,B-99DEE3F2,commercial,Jabaquara,São Paulo,SP,-23.642102,-46.646204,372.3,0,1,3,1990,False,346.5,3759700.62,2026-11-24,Looking for a property near public transport.
