record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
c8a939cf-053b-4a5f-8ef3-f96a76065ac4,S-007,Diego Alves,,penthouse,Sapopemba,São Paulo,sp,-23.604789,-46.516766,-5,3,4,2,2009,False,2302.46,2025824.5,,
565358a7-4ac3-47c0-8129-4dc47bb7078e,S-002,Ana Paula Lima,,commercial,Barra Funda,São Paulo,Sp,-23.518978,-46.665156,53.5,0,1,2,1993,True,446.3,436330.4,,
dbc56cd4-92a7-4b27-b87c-0b314e074314,S-012,Larissa Santos,B-1C8249D7,penthouse,Moema,São Paulo,Sao Paulo,-23.599135,-46.661633,258.1,3,3,0,1983,True,1361.57,4922895.78,2026-07-22,Looking for a property near public transport.
8dc445b5-04c2-4f41-9358-9209d97583af,S-001,Carlos Mendes,B-9631D47D,penthouse,Paraíso,São Paulo,S.Paulo,-23.571595,-46.646188,255.9,3,3,3,1983,True,1089.51,5048341.95,2025-10-12,"Interested in the view, wants to negotiate price."
d793d0db-5df6-40c1-bb7e-518d108c7420,S-007,Diego Alves,B-005ED754,studio,Vila Madalena,São Paulo,Sao Paulo,-23.552379,-46.695218,43.0,0,1,1,2016,True,1141.44,530692.42,2026-09-28,"Interested in the view, wants to negotiate price."
235344e3-0b7d-4b92-99fe-86e2c887fb61,S-001,Carlos Mendes,B-39E3B130,house,Santo André,São Paulo,Sao Paulo,-23.660784,-46.535957,230.1,2,2,1,1986,False,0.0,973611.69,2026-09-15,Prefers ground floor due to mobility issues.
98c73c74-4798-4fa4-b525-4066fe79e9d3,S-013,Gustavo Pereira,B-B664BE76,commercial,Água Funda,São Paulo,SP,-23.621038,-46.61027,89.5,0,1,2,1981,True,1279.97,664224.16,2025-03-08,Concerned about noise from nearby avenue.
98a683f6-196e-4132-92fe-236dcaff1c22,S-004,Fernanda Costa,B-E6903EEE,penthouse,Brás,São Paulo,SP,-23.547467,-46.621816,251.6,5,3,0,1981,True,841.58,1872558.02,2023-11-16,Prefers ground floor due to mobility issues.
7f2737f3-12c1-48f6-b358-256afbedbf62,S-008,Patrícia Nunes,B-38903168,house,Santo André,São Paulo,sp,-23.665088,-46.530844,286.0,5,2,2,1998,False,0.0,1230064.33,2025-05-10,Wants to schedule a second visit with spouse.
2654f4bf-a1d7-4ce1-b9cd-ee26c56a7778,S-014,Vanessa Teixeira,B-E870A629,commercial,Pinheiros,São Paulo,S.Paulo,-23.565708,-46.700135,99.9,0,1,2,1976,True,534.86,1902967.21,2025-02-16,"Very interested, likely to make an offer."
d2939a3f-49db-4cc5-baa3-397ceed1a55e,S-018,Renata Freitas,B-1343E273,commercial,Água Funda,São Paulo,São Paulo,-23.626659,-46.611625,,0,1,2,1988,True,1030.76,3643952.49,2025-12-04,"Interested in the view, wants to negotiate price."
775c19e6-53bd-4507-9d0d-42ac6d12f160,S-018,Renata Freitas,B-9AE2DB36,penthouse,Tatuapé,São Paulo,S.Paulo,-23.534891,-46.570602,206.5,3,2,2,1993,True,1041.01,1847276.14,2024-08-07,Asked about pet policy in the building.
4ed977ed-1db4-4a5b-9068-59381b3185b2,S-012,Larissa Santos,,studio,Perdizes,São Paulo,SP,-23.528143,-46.66873,20.9,0,1,3,2022,True,1539.56,359949.97,,
4bb743fe-95c6-4cab-ae77-59880a6ebe4a,S-001,Carlos Mendes,B-FEE45DD6,apartment,Liberdade,São Paulo,Sp,-23.554445,-46.628289,76.2,3,3,0,1983,True,1519.66,584025.73,2026-11-02,Prefers newly renovated units only.
5ea58bb4-d6dc-4ea0-a6d7-671217e2985e,S-002,Ana Paula Lima,B-C9002EA5,commercial,Sapopemba,São Paulo,sp,-23.608253,-46.523451,84.6,0,1,2,2009,False,1895.99,497974.94,2023-06-26,Concerned about noise from nearby avenue.
457888a8-cf55-436b-a21d-f9c3acd7b854,S-015,Thiago Barbosa,B-99A947E4,studio,Bom Retiro,São Paulo,São Paulo,-23.52517,-46.633775,48.0,0,1,0,1983,True,664.98,470102.62,2023-11-22,Wants to schedule a second visit with spouse.
e749738e-ff02-4204-904a-0395b39bc5c1,S-018,Renata Freitas,B-50B2E2BA,commercial,Brooklin,São Paulo,Sao Paulo,-23.621371,-46.692711,340.3,0,1,3,2012,False,1915.43,2344929.88,2025-12-16,Looking for a property near public transport.
3423a952-8ec8-4c7b-8c34-dbb59d76e002,S-003,Roberto Souza,,house,Cidade Dutra,São Paulo,SP,-23.700266,-46.659951,187.2,5,2,0,1976,True,0.0,875979.36,,
966afbda-0071-4f33-9146-bb0727d6d096,S-015,Thiago Barbosa,B-5087BA20,apartment,Vila Mariana,São Paulo,sp,-23.580496,-46.643233,79.7,2,2,1,2003,False,412.64,1498891.98,2025-01-08,Asked about pet policy in the building.
5a8110b0-3b8f-4c57-ac05-4738187fceac,S-013,Gustavo Pereira,,house,Sapopemba,São Paulo,Sao Paulo,-23.604967,-46.518335,280.3,99,1,1,2016,True,0.0,1524283.62,,
36c2e6cb-39bd-4174-aebd-e373c79c4790,S-001,Carlos Mendes,B-6DBA1679,house,Cidade Dutra,São Paulo,S.Paulo,-23.693974,-46.656432,189.1,2,2,0,1990,True,0.0,719751.06,2023-03-10,Asked about pet policy in the building.
4149e73e-4204-4b44-9730-37b1d75c1040,S-013,Gustavo Pereira,B-3C5EC154,penthouse,Barra Funda,São Paulo,S.Paulo,-23.524454,-46.662411,239.9,5,3,2,1980,False,396.75,2749272.32,2024-07-21,Looking for a property near public transport.
1e644c61-8d2c-4bd2-bf58-7bf7af5d46dc,S-016,Aline Gomes,B-FA01B2B2,commercial,Bela Vista,São Paulo,S.Paulo,-23.552118,-46.644594,73.4,0,1,3,1998,False,1372.39,1379075.61,2024-06-10,Requested details on condo fees.
d59e0ddb-20de-4727-83b9-723866908c4c,S-004,Fernanda Costa,B-6AF36276,house,Vila Sônia,São Paulo,S.Paulo,-23.589281,-46.73939,212.4,5,2,2,2004,False,0.0,,2026-10-21,"Very interested, likely to make an offer."
