record_id,seller_id,seller_name,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee,price,sale_date,buyer_notes
579667e5-8e1f-43dc-9262-e1a1cc5b0ab4,S-020,Isabela Moreira,B-C9C658C7,penthouse,Penha,São Paulo,S.Paulo,-23.532367,-46.540178,201.9,4,4,3,1998,True,2273.73,2298035.24,2023-03-11,Requested details on condo fees.
7650375d-505b-423d-8e57-29d6a3d9870c,S-018,Renata Freitas,B-ACB66A1C,penthouse,Alto de Pinheiros,São Paulo,São Paulo,-23.541057,-46.717315,130.6,4,4,1,1987,True,969.19,2307426.39,2026-09-21,"Interested in the view, wants to negotiate price."
04b8d56c-c596-45eb-aa01-1ecced64aa8d,S-006,Juliana Martins,B-B38648C6,house,Butantã,São Paulo,SP,-23.565861,-46.736669,292.8,2,1,1,1992,True,0.0,2628056.88,2024-10-26,"Very interested, likely to make an offer."
205edb8d-5f36-450b-9897-4deafefde144,S-017,Felipe Nascimento,B-5208751B,house,Ipiranga,São Paulo,SP,-23.594231,-46.605509,188.0,3,3,3,2014,False,0.0,1786336.63,2024-01-14,Wants to schedule a second visit with spouse.
cc569ec0-62cb-4ab3-99af-72b2beab1894,S-010,Camila Rodrigues,,penthouse,Cidade Ademar,São Paulo,sp,-23.660374,-46.658575,173.5,5,4,2,2017,True,902.59,586057.93,,
5c20fe1d-9a08-4b89-b03a-255abc43b26d,S-011,Bruno Oliveira,B-553E235F,penthouse,Santana,São Paulo,S.Paulo,-23.497011,-46.628174,273.5,3,4,2,1991,False,1233.95,2769533.18,2023-08-16,Prefers ground floor due to mobility issues.
c4a64346-08af-40aa-82ba-6589c5004a64,S-019,Eduardo Cunha,,house,Paraíso,São Paulo,São Paulo,-23.578741,-46.640643,289.4,3,3,1,1983,True,0.0,5407509.92,,
9667bcb8-34c8-41cb-a27f-15d4ac6b051a,S-013,Gustavo Pereira,B-C724A3C8,studio,Lapa,São Paulo,S.Paulo,-23.522259,-46.704909,26.6,0,1,3,1988,False,590.12,218719.1,2025-06-04,Prefers newly renovated units only.
acd78d48-049a-4e5d-b238-3b9d165a64f1,S-011,Bruno Oliveira,B-453C23C2,commercial,Aclimação,São Paulo,Sp,-23.56525,-46.626547,135.8,0,1,3,1975,True,1249.29,,2026-04-14,Wants to schedule a second visit with spouse.
80a6fab6-0572-45e6-9c48-e3c3db0beb57,S-019,Eduardo Cunha,,house,Sacomã,São Paulo,SP,-23.611936,-46.595368,322.4,3,2,2,1987,False,0.0,1404566.88,,
5574b3bf-685d-4ec8-864c-22c72b862849,S-020,Isabela Moreira,B-DCBCFD43,apartment,Jabaquara,São Paulo,Sao Paulo,-23.648268,-46.645583,148.5,1,1,2,1989,True,1232.89,929482.87,2026-01-15,Wants to schedule a second visit with spouse.
da873fa7-bcf5-475b-bcbf-028a52afa436,S-008,Patrícia Nunes,B-61062985,house,Tatuapé,São Paulo,São Paulo,-23.537384,-46.570576,272.9,4,3,3,1978,False,0.0,3191381.47,2023-09-27,Prefers ground floor due to mobility issues.
9a3c76bd-5161-41fe-9c8f-b7cf68609e5a,S-005,Marcelo Ferreira,,house,Sapopemba,São Paulo,SP,-23.612584,-46.514664,144.4,2,2,3,1991,False,0.0,509576.47,,
